"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"BootServicesTest\EventTimerandPriorityServicesTest","34","1","33"
"BootServicesTest\MemoryAllocationServicesTest","138","0","138"
"BootServicesTest\ProtocolHandlerServicesTest","1214","18","1196"
"BootServicesTest\ImageServicesTest","123","3","120"
"BootServicesTest\MiscBootServicesTest","132","3","129"
"RuntimeServicesTest\VariableServicesTest","53","8","45"
"RuntimeServicesTest\TimeServicesTest","46","4","42"
"RuntimeServicesTest\MiscRuntimeServicesTest","12","4","8"
"LoadedImageProtocolTest","1420","0","1420"
"DevicePathProcotols\DevicePathProcotolTest","12","0","12"
"DevicePathProcotols\DevicePathUtilitiesProcotolTest","21","0","21"
"DevicePathProcotols\DevicePathToTextProcotolTest","51","36","15"
"StringServiceTest\UnicodeCollation2ProtocolTest","12","1","11"
"NetworkSupportTest\SimpleNetworkProtocolTest","35","18","17"
"HIITest\HIIDatabaseProtocolTest","22","4","18"
"HIITest\HIIConfigRoutingProtocolTest","19","19","0"
"Total service\Protocol","3344","119","3225"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
"LoadedImageProtocolTest","5.3.1.1.6","78","0","7DF05248-72FF-40A5-948C-C647D1FDC1AE","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:504: LoadedImage->ImageBase is 0x7A58D000, LoadedImage->ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.7","78","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:530: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","78","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:588: Unload is 0x0, ImageBase is 0x7A58D000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","78","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:727: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.13","78","0","6DA9AEF4-DADD-4BDA-A70D-29470E05F317","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:815: Protocol 2 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.8","78","0","9EAD501B-4A09-4C24-BA47-CF27BFF066DB","PASS","LOADED_IMAGE - BootService image's ImageCodeType equals EfiBootServiceCode and ImageDataType equals   EfiBootServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:548: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.11","78","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:632: Unload is 0x7A582308, ImageBase is 0x7A581000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","78","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:566: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.18","0","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","0","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","0","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7DD0C000, LoadedImage->ImageSize is 0xCD600","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","0","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.18","1","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","1","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","1","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7DA64000, LoadedImage->ImageSize is 0x6B000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","1","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.18","2","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","2","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","2","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7DB11000, LoadedImage->ImageSize is 0x9000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","2","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.17","2","0","DA215E1D-5AC8-480A-A79E-A066B9745865","PASS","LOADED_IMAGE - If Unload() function is not NULL, its address is valid.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:1002: Unload is 0x7DB12450, ImageBase is 0x7DB11000, ImageSize is 0x9000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.18","3","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","3","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","3","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7DB07000, LoadedImage->ImageSize is 0x5000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","3","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.17","3","0","DA215E1D-5AC8-480A-A79E-A066B9745865","PASS","LOADED_IMAGE - If Unload() function is not NULL, its address is valid.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:1002: Unload is 0x7DB08450, ImageBase is 0x7DB07000, ImageSize is 0x5000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.18","4","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","4","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","4","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7DAF7000, LoadedImage->ImageSize is 0x8000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","4","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.17","4","0","DA215E1D-5AC8-480A-A79E-A066B9745865","PASS","LOADED_IMAGE - If Unload() function is not NULL, its address is valid.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:1002: Unload is 0x7DAF8450, ImageBase is 0x7DAF7000, ImageSize is 0x8000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.18","5","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","5","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","5","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7DA4E000, LoadedImage->ImageSize is 0x16000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","5","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.17","5","0","DA215E1D-5AC8-480A-A79E-A066B9745865","PASS","LOADED_IMAGE - If Unload() function is not NULL, its address is valid.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:1002: Unload is 0x7DA4F488, ImageBase is 0x7DA4E000, ImageSize is 0x16000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.18","6","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","6","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","6","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7DA03000, LoadedImage->ImageSize is 0x9000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","6","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.17","6","0","DA215E1D-5AC8-480A-A79E-A066B9745865","PASS","LOADED_IMAGE - If Unload() function is not NULL, its address is valid.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:1002: Unload is 0x7DA042F4, ImageBase is 0x7DA03000, ImageSize is 0x9000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.18","7","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","7","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","7","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7D9E4000, LoadedImage->ImageSize is 0x8000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","7","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.17","7","0","DA215E1D-5AC8-480A-A79E-A066B9745865","PASS","LOADED_IMAGE - If Unload() function is not NULL, its address is valid.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:1002: Unload is 0x7D9E52F4, ImageBase is 0x7D9E4000, ImageSize is 0x8000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.18","8","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","8","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","8","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7D9D1000, LoadedImage->ImageSize is 0x8000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","8","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.17","8","0","DA215E1D-5AC8-480A-A79E-A066B9745865","PASS","LOADED_IMAGE - If Unload() function is not NULL, its address is valid.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:1002: Unload is 0x7D9D22F4, ImageBase is 0x7D9D1000, ImageSize is 0x8000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.18","9","0","E2F6C4A6-E2A8-4BAB-94BB-704454D62AEA","PASS","LOADED_IMAGE - Revision equals EFI_IMAGE_INFORMATION_REVISION.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:890: Revision: 0x1000, expected: 0x1000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.14","9","0","0CAAE7F5-0742-458F-BF02-652D33A4F1AB","PASS","LOADED_IMAGE - System table is not NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:910: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.15","9","0","A7BC2E01-3162-482C-A68B-939D0CF79A45","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:930: LoadedImage->ImageBase is 0x7D9AC000, LoadedImage->ImageSize is 0xB000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.16","9","0","A3ADA89A-EF4E-475B-BC53-0098D5C65BEE","PASS","LOADED_IMAGE - ImageCodeType matches with the ImageDataType.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:974: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
"LoadedImageProtocolTest","5.3.1.1.17","9","0","DA215E1D-5AC8-480A-A79E-A066B9745865","PASS","LOADED_IMAGE - If Unload() function is not NULL, its address is valid.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:1002: Unload is 0x7D9AD2F4, ImageBase is 0x7D9AC000, ImageSize is 0xB000","0x00010000","524114F0-FB32-494B-814D-9597059EE5C5"
